id,t,d,wc_exp,bc_exp,edu,lnwage
796,9,2,0,7,10,10.662984
796,10,2,0,8,10,10.231567
796,11,2,0,9,10,10.620839
797,1,3,0,0,11,
797,2,3,0,0,12,
797,3,3,0,0,13,
797,4,3,0,0,14,
797,5,3,0,0,15,
797,6,2,0,1,15,10.320222
797,7,2,0,2,15,10.618164
797,8,2,0,3,15,10.817415
797,9,2,0,4,15,11.045977
797,10,2,0,5,15,11.147859
797,11,2,0,6,15,11.468138
798,1,3,0,0,10,
798,2,3,0,0,11,
798,3,3,0,0,12,
798,4,3,0,0,13,
798,5,3,0,0,14,
798,6,3,0,0,15,
798,7,2,0,1,15,
798,8,2,0,2,15,8.6483622
798,9,2,0,3,15,10.034375
798,10,2,0,4,15,10.493932
798,11,2,0,5,15,10.746002
799,1,3,0,0,10,
799,2,2,0,1,10,
799,3,2,0,2,10,10.258192
799,4,2,0,3,10,10.66785
799,5,2,0,4,10,10.485136
799,6,2,0,5,10,10.813116
799,7,2,0,6,10,10.85863
799,8,2,0,7,10,10.829332
799,9,2,0,8,10,10.879838
799,10,2,0,9,10,10.705175
799,11,2,0,10,10,10.975639
800,1,3,0,0,10,
800,2,3,0,0,11,
800,3,2,0,1,11,10.741405
800,4,2,0,2,11,10.907355
800,5,3,0,2,12,
800,6,2,0,3,12,10.472571
800,7,2,0,4,12,10.119969
800,8,2,0,5,12,10.165483
800,9,2,0,6,12,10.408119
800,10,2,0,7,12,10.543365
800,11,2,0,8,12,11.110641
801,1,3,0,0,9,
801,2,3,0,0,10,
801,3,3,0,0,11,
801,4,3,0,0,12,
801,5,3,0,0,13,
801,6,3,0,0,14,
801,7,1,1,0,14,
801,8,1,2,0,14,
801,9,1,3,0,14,
801,10,1,4,0,14,
801,11,1,5,0,14,
802,1,3,0,0,9,
802,2,2,0,1,9,
802,3,2,0,2,9,
802,4,2,0,3,9,
802,5,2,0,4,9,
802,6,2,0,5,9,
802,7,2,0,6,9,
802,8,2,0,7,9,
802,9,2,0,8,9,10.012028
802,10,2,0,9,9,10.629363
802,11,2,0,10,9,10.629083
803,1,2,0,1,12,9.2407341
803,2,2,0,2,12,
803,3,2,0,3,12,
803,4,2,0,4,12,
803,5,2,0,5,12,10.359329
803,6,2,0,6,12,10.268929
803,7,2,0,7,12,10.439472
803,8,2,0,8,12,10.727803
803,9,2,0,9,12,10.257519
803,10,2,0,10,12,10.126207
803,11,2,0,11,12,
804,1,3,0,0,9,
804,2,3,0,0,10,
804,3,3,0,0,11,
804,4,3,0,0,12,
804,5,3,0,0,13,
804,6,3,0,0,14,
804,7,2,0,1,14,8.6902723
804,8,2,0,2,14,8.6483622
804,9,2,0,3,14,8.6480808
804,10,2,0,4,14,9.9438858
804,11,2,0,5,14,9.9922304
805,1,4,0,0,9,
805,2,4,0,0,9,
805,3,4,0,0,9,
805,4,4,0,0,9,
805,5,2,0,1,9,
805,6,2,0,2,9,9.5074205
805,7,2,0,3,9,9.8093967
805,8,2,0,4,9,9.5012026
805,9,2,0,5,9,8.8715057
805,10,2,0,6,9,9.5643721
805,11,2,0,7,9,9.8444338
806,1,3,0,0,10,
806,2,3,0,0,11,
806,3,3,0,0,12,
806,4,3,0,0,13,
806,5,3,0,0,14,
806,6,2,0,1,14,
806,7,1,1,1,14,9.8485031
806,8,1,2,1,14,10.758477
806,9,1,3,1,14,10.800486
806,10,2,3,2,14,10.788428
806,11,2,3,3,14,10.872705
807,1,2,0,1,8,
807,2,2,0,2,8,
807,3,2,0,3,8,
807,4,2,0,4,8,9.2293777
807,5,2,0,5,8,
807,6,2,0,6,8,
807,7,2,0,7,8,
807,8,2,0,8,8,8.9339275
807,9,2,0,9,8,10.076567
807,10,2,0,10,8,10.35311
807,11,2,0,11,8,10.519883
808,1,3,0,0,9,
808,2,3,0,0,10,
808,3,2,0,1,10,
808,4,2,0,2,10,
808,5,2,0,3,10,10.119969
808,6,2,0,4,10,
808,7,2,0,5,10,
808,8,2,0,6,10,
808,9,2,0,7,10,10.705175
808,10,2,0,8,10,11.06873
808,11,2,0,9,10,10.950666
809,1,3,0,0,8,
809,2,2,0,1,8,9.5650454
809,3,2,0,2,8,9.8468695
809,4,2,0,3,8,9.8355141
809,5,2,0,4,8,9.8098145
809,6,2,0,5,8,9.8778009
809,7,2,0,6,8,10.19681
809,8,2,0,7,8,10.320222
809,9,2,0,8,8,10.636183
809,10,2,0,9,8,10.397562
809,11,2,0,10,8,10.352829
810,1,3,0,0,9,
810,2,2,0,1,9,
810,3,2,0,2,9,9.7145042
810,4,2,0,3,9,10.794091
810,5,2,0,4,9,10.582473
810,6,2,0,5,9,10.725687
810,7,2,0,6,9,10.705175
810,8,2,0,7,9,
810,9,2,0,8,9,10.662984
810,10,2,0,9,9,11.042498
810,11,2,0,10,9,10.77499
811,1,3,0,0,9,
811,2,3,0,0,10,
811,3,3,0,0,11,
811,4,3,0,0,12,
811,5,3,0,0,13,
811,6,3,0,0,14,
811,7,3,0,0,15,
811,8,2,0,1,15,
811,9,2,0,2,15,
811,10,2,0,3,15,10.415532
811,11,1,1,3,15,
812,1,3,0,0,9,
812,2,3,0,0,10,
812,3,3,0,0,11,
812,4,3,0,0,12,
812,5,3,0,0,13,
812,6,3,0,0,14,
812,7,2,0,1,14,8.6646814
812,8,1,1,1,14,9.6954784
812,9,1,2,1,14,11.077168
812,10,1,3,1,14,11.153131
812,11,1,4,1,14,11.27427
813,1,3,0,0,6,
813,2,2,0,1,6,
813,3,2,0,2,6,
813,4,2,0,3,6,9.7907887
813,5,2,0,4,6,10.334011
813,6,2,0,5,6,10.543365
813,7,2,0,6,6,10.688368
813,8,2,0,7,6,10.629363
813,9,2,0,8,6,10.629083
813,10,2,0,9,6,10.585739
813,11,2,0,10,6,10.680679
814,1,3,0,0,10,
814,2,2,0,1,10,8.8239126
814,3,2,0,2,10,8.798213
814,4,2,0,3,10,9.6954784
814,5,2,0,4,10,
814,6,3,0,4,11,
814,7,2,0,5,11,
814,8,3,0,5,12,
814,9,3,0,5,13,
814,10,3,0,5,14,
814,11,1,1,5,14,9.9922304
815,1,2,0,1,8,8.835269
815,2,3,0,1,9,
815,3,3,0,1,10,
815,4,3,0,1,11,
815,5,3,0,1,12,
815,6,3,0,1,13,
815,7,2,0,2,13,
815,8,3,0,2,14,
815,9,3,0,2,15,
815,10,2,0,3,15,11.147859
815,11,2,0,4,15,9.7045488
816,1,3,0,0,9,
816,2,3,0,0,10,
816,3,2,0,1,10,9.5920591
816,4,2,0,2,10,10.258192
816,5,2,0,3,10,10.584469
816,6,2,0,4,10,11.186134
816,7,2,0,5,10,10.744123
816,8,2,0,6,10,10.889401
816,9,2,0,7,10,10.918944
816,10,2,0,8,10,10.656694
816,11,2,0,9,10,10.859325
817,1,3,0,0,9,
817,2,3,0,0,10,
817,3,3,0,0,11,
817,4,3,0,0,12,
817,5,3,0,0,13,
817,6,3,0,0,14,
817,7,3,0,0,15,
817,8,3,0,0,16,
817,9,2,0,1,16,10.39502
817,10,2,0,2,16,10.817415
817,11,2,0,3,16,10.845305
818,1,3,0,0,11,
818,2,2,0,1,11,
818,3,2,0,2,11,
818,4,3,0,2,12,
818,5,2,0,3,12,8.1307659
818,6,2,0,4,12,9.4913607
818,7,2,0,5,12,9.1846533
818,8,1,1,5,12,9.443038
818,9,2,1,6,12,
818,10,1,2,6,12,8.9134159
818,11,2,2,7,12,8.8715057
819,1,3,0,0,9,
819,2,3,0,0,10,
819,3,2,0,1,10,8.5842161
819,4,2,0,2,10,10.088032
819,5,2,0,3,10,9.1423664
819,6,2,0,4,10,10.589972
819,7,2,0,5,10,10.794091
819,8,2,0,6,10,10.918944
819,9,2,0,7,10,10.320222
819,10,2,0,8,10,10.29971
819,11,2,0,9,10,9.9701176
820,1,3,0,0,11,
820,2,3,0,0,12,
820,3,3,0,0,13,
820,4,3,0,0,14,
820,5,3,0,0,15,
820,6,1,1,0,15,9.2293777
820,7,3,1,0,16,
820,8,1,2,0,16,10.410534
820,9,1,3,0,16,9.7795105
820,10,3,3,0,17,
820,11,3,3,0,18,
821,1,3,0,0,9,
821,2,3,0,0,10,
821,3,3,0,0,11,
821,4,3,0,0,12,
821,5,3,0,0,13,
821,6,3,0,0,14,
821,7,1,1,0,14,
821,8,3,1,0,15,
821,9,1,2,0,15,10.830338
821,10,3,2,0,16,
821,11,3,2,0,17,
822,1,3,0,0,9,
822,2,3,0,0,10,
822,3,2,0,1,10,7.0922995
822,4,2,0,2,10,10.310053
822,5,2,0,3,10,10.119969
822,6,2,0,4,10,8.7791882
822,7,2,0,5,10,
822,8,2,0,6,10,10.03254
822,9,2,0,7,10,9.9849997
822,10,2,0,8,10,10.2578
822,11,2,0,9,10,10.43984
823,1,3,0,0,9,
823,2,3,0,0,10,
823,3,2,0,1,10,9.9225254
823,4,2,0,2,10,10.407651
823,5,2,0,3,10,
823,6,2,0,4,10,11.170259
823,7,2,0,5,10,11.712387
823,8,2,0,6,10,11.154125
823,9,2,0,7,10,10.950947
823,10,2,0,8,10,10.817135
823,11,2,0,9,10,10.973505
824,1,3,0,0,10,
824,2,2,0,1,10,9.8152027
824,3,2,0,2,10,10.430043
824,4,2,0,3,10,10.444707
824,5,2,0,4,10,10.482141
824,6,2,0,5,10,10.630795
824,7,2,0,6,10,10.919254
824,8,2,0,7,10,10.860105
824,9,2,0,8,10,10.820997
824,10,2,0,9,10,10.800486
824,11,2,0,10,10,10.727803
825,1,3,0,0,10,
825,2,2,0,1,10,9.6828279
825,3,2,0,2,10,10.221563
825,4,2,0,3,10,10.145669
825,5,3,0,3,11,
825,6,3,0,3,12,
825,7,2,0,4,12,9.6661816
825,8,2,0,5,12,10.03254
825,9,3,0,5,13,
825,10,3,0,5,14,
825,11,3,0,5,15,
826,1,3,0,0,9,
826,2,3,0,0,10,
826,3,2,0,1,10,8.536231
826,4,3,0,1,11,
826,5,2,0,2,11,9.8778009
826,6,2,0,3,11,10.308036
826,7,2,0,4,11,10.320222
826,8,2,0,5,11,10.887497
826,9,2,0,6,11,11.133268
826,10,2,0,7,11,11.322229
826,11,2,0,8,11,11.206127
827,1,3,0,0,9,
827,2,3,0,0,10,
827,3,3,0,0,11,
827,4,3,0,0,12,
827,5,3,0,0,13,
827,6,3,0,0,14,
827,7,3,0,0,15,
827,8,3,0,0,16,
827,9,3,0,0,17,
827,10,1,1,0,17,
827,11,2,1,1,17,
828,1,3,0,0,10,
828,2,3,0,0,11,
828,3,3,0,0,12,
828,4,2,0,1,12,9.6091433
828,5,2,0,2,12,10.483936
828,6,2,0,3,12,10.695801
828,7,2,0,4,12,10.758477
828,8,2,0,5,12,11.041647
828,9,2,0,6,12,10.999737
828,10,2,0,7,12,10.999456
828,11,2,0,8,12,10.949408
829,1,3,0,0,9,
829,2,3,0,0,10,
829,3,2,0,1,10,8.8989115
829,4,2,0,2,10,
829,5,1,1,2,10,9.7515593
829,6,1,2,2,10,
829,7,1,3,2,10,10.407651
829,8,1,4,2,10,10.794091
829,9,1,5,2,10,10.829332
829,10,2,5,3,10,9.6270752
829,11,1,6,3,10,10.992857
830,1,3,0,0,9,
830,2,3,0,0,10,
830,3,3,0,0,11,
830,4,2,0,1,11,6.281631
830,5,2,0,2,11,
830,6,2,0,3,11,
830,7,2,0,4,11,
830,8,2,0,5,11,5.4957738
830,9,2,0,6,11,
830,10,2,0,7,11,2.0261726
830,11,2,0,8,11,7.5663419
831,1,3,0,0,8,
831,2,3,0,0,9,
831,3,3,0,0,10,
831,4,4,0,0,10,
831,5,4,0,0,10,
831,6,4,0,0,10,
831,7,2,0,1,10,
831,8,2,0,2,10,
831,9,2,0,3,10,
831,10,2,0,4,10,8.9339275
831,11,2,0,5,10,
832,1,3,0,0,10,
832,2,2,0,1,10,
832,3,4,0,1,10,
832,4,2,0,2,10,
832,5,2,0,3,10,9.6954784
832,6,2,0,4,10,10.764794
832,7,2,0,5,10,11.06216
832,8,2,0,6,10,10.992857
832,9,2,0,7,10,11.287419
832,10,2,0,8,10,11.356132
832,11,2,0,9,10,11.440528
833,1,3,0,0,10,
833,2,2,0,1,10,8.8989115
833,3,3,0,1,11,
833,4,3,0,1,12,
833,5,3,0,1,13,
833,6,3,0,1,14,
833,7,1,1,1,14,
833,8,1,2,1,14,9.8485031
833,9,2,2,2,14,10.157703
833,10,1,3,2,14,10.522854
833,11,1,4,2,14,10.480944
834,1,3,0,0,10,
834,2,2,0,1,10,9.7639093
834,3,2,0,2,10,
834,4,2,0,3,10,10.157024
834,5,2,0,4,10,10.145669
834,6,2,0,5,10,10.302291
834,7,2,0,6,10,10.100944
834,8,2,0,7,10,
834,9,1,1,7,10,
834,10,2,1,8,10,10.29971
834,11,2,1,9,10,10.30659
835,1,3,0,0,10,
835,2,2,0,1,10,9.2773638
835,3,2,0,2,10,
835,4,3,0,2,11,
835,5,3,0,2,12,
835,6,3,0,2,13,
835,7,2,0,3,13,9.6661816
835,8,2,0,4,13,
835,9,2,0,5,13,10.248417
835,10,2,0,6,13,10.480944
835,11,2,0,7,13,10.480662
836,1,3,0,0,9,
836,2,3,0,0,10,
836,3,,0,0,10,9.2773638
836,4,,0,0,10,9.6461992
836,5,,0,0,10,10.589585
836,6,,0,0,10,10.324922
836,7,,0,0,10,11.081773
836,8,,0,0,10,11.170259
836,9,,0,0,10,10.879838
836,10,,0,0,10,11.110641
836,11,,0,0,10,10.727803
837,1,3,0,0,9,
837,2,3,0,0,10,
837,3,3,0,0,11,
837,4,3,0,0,12,
837,5,3,0,0,13,
837,6,3,0,0,14,
837,7,3,0,0,15,
837,8,3,0,0,16,
837,9,2,0,1,16,10.03254
837,10,1,1,1,16,10.012028
837,11,1,2,1,16,11.356412
838,1,3,0,0,9,
838,2,3,0,0,10,
838,3,2,0,1,10,9.5284157
838,4,2,0,2,10,10.145669
838,5,2,0,3,10,9.8968258
838,6,4,0,3,10,
838,7,4,0,3,10,
838,8,2,0,4,10,10.656694
838,9,2,0,5,10,10.914896
838,10,2,0,6,10,10.817415
838,11,2,0,7,10,10.593991
839,1,3,0,0,10,
839,2,2,0,1,10,8.5475864
839,3,2,0,2,10,9.3835287
839,4,2,0,3,10,10.456441
839,5,2,0,4,10,10.437416
839,6,1,1,4,10,10.541651
839,7,1,2,4,10,10.502543
839,8,1,3,4,10,10.522854
839,9,2,3,5,10,10.663265
839,10,2,3,6,10,12.06575
839,11,2,3,7,10,11.243169
840,1,3,0,0,9,
840,2,3,0,0,10,
840,3,2,0,1,10,10.907355
840,4,2,0,2,10,10.744811
840,5,2,0,3,10,11.186134
840,6,2,0,4,10,10.938279
840,7,2,0,5,10,
840,8,2,0,6,10,
840,9,2,0,7,10,11.712387
840,10,2,0,8,10,12.024394
840,11,2,0,9,10,11.909847
841,1,3,0,0,9,
841,2,2,0,1,9,7.1979218
841,3,2,0,2,9,10.339346
841,4,2,0,3,9,9.7402039
841,5,2,0,4,9,9.7145042
841,6,2,0,5,9,9.9578428
841,7,2,0,6,9,10.454639
841,8,2,0,7,9,10.03254
841,9,2,0,8,9,10.137191
841,10,2,0,9,9,10.2578
841,11,2,0,10,9,10.480662
842,1,3,0,0,10,
842,2,3,0,0,11,
842,3,3,0,0,12,
842,4,3,0,0,13,
842,5,3,0,0,14,
842,6,3,0,0,15,
842,7,2,0,1,15,10.3485
842,8,2,0,2,15,10.30659
842,9,2,0,3,15,10.480662
842,10,2,0,4,15,11.127656
842,11,2,0,5,15,11.111463
843,1,3,0,0,10,
843,2,2,0,1,10,9.3948841
843,3,3,0,1,11,
843,4,3,0,1,12,
843,5,3,0,1,13,
843,6,3,0,1,14,
843,7,3,0,1,15,
843,8,3,0,1,16,
843,9,3,0,1,17,
843,10,1,1,1,17,10.593991
843,11,1,2,1,17,10.637033
844,1,3,0,0,11,
844,2,3,0,0,12,
844,3,3,0,0,13,
844,4,3,0,0,14,
844,5,3,0,0,15,
844,6,2,0,1,15,8.1307659
844,7,2,0,2,15,8.798213
844,8,1,1,2,15,8.7791882
844,9,1,2,2,15,9.7614918
844,10,1,3,2,15,11.08569
844,11,1,4,2,15,11.175179
845,1,3,0,0,9,
845,2,3,0,0,10,
845,3,2,0,1,10,
845,4,3,0,1,11,
845,5,3,0,1,12,
845,6,3,0,1,13,
845,7,2,0,2,13,9.7145042
845,8,2,0,3,13,10.794091
845,9,2,0,4,13,11.170259
845,10,2,0,5,13,11.195691
845,11,2,0,6,13,11.255221
846,1,3,0,0,9,
846,2,3,0,0,10,
846,3,3,0,0,11,
846,4,3,0,0,12,
846,5,3,0,0,13,
846,6,3,0,0,14,
846,7,2,0,1,14,9.6065626
846,8,1,1,1,14,11.193893
846,9,1,2,1,14,11.17381
846,10,1,3,1,14,11.243169
846,11,1,4,1,14,11.226975
847,1,3,0,0,10,
847,2,3,0,0,11,
847,3,2,0,1,11,9.7515593
847,4,2,0,2,11,10.327991
847,5,2,0,3,11,10.119969
847,6,2,0,4,11,6.6997466
847,7,2,0,5,11,10.582473
847,8,2,0,6,11,10.656694
847,9,2,0,7,11,10.859325
847,10,2,0,8,11,10.594272
847,11,2,0,9,11,10.662984
848,1,3,0,0,10,
848,2,3,0,0,11,
848,3,3,0,0,12,
848,4,3,0,0,13,
848,5,3,0,0,14,
848,6,3,0,0,15,
848,7,3,0,0,16,
848,8,3,0,0,17,
848,9,3,0,0,18,
848,10,2,0,1,18,9.8267365
848,11,1,1,1,18,10.493932
849,1,3,0,0,11,
849,2,2,0,1,11,9.3371668
849,3,2,0,2,11,9.7048073
849,4,2,0,3,11,10.088032
849,5,2,0,4,11,10.656494
849,6,2,0,5,11,10.525434
849,7,2,0,6,11,10.437416
849,8,2,0,7,11,10.604625
849,9,2,0,8,11,10.582586
849,10,2,0,9,11,10.705175
849,11,2,0,10,11,10.663265
850,1,3,0,0,9,
850,2,3,0,0,10,
850,3,3,0,0,11,
850,4,3,0,0,12,
850,5,3,0,0,13,
850,6,4,0,0,13,
850,7,3,0,0,14,
850,8,3,0,0,15,
850,9,3,0,0,16,
850,10,4,0,0,16,
850,11,2,0,1,16,
851,1,3,0,0,8,
851,2,3,0,0,9,
851,3,3,0,0,10,
851,4,2,0,1,10,
851,5,2,0,2,10,9.5608215
851,6,2,0,3,10,10.725687
851,7,2,0,4,10,9.9430351
851,8,2,0,5,10,9.8270168
851,9,2,0,6,10,9.5643721
851,10,2,0,7,10,9.9438858
851,11,2,0,8,10,10.310684
852,1,3,0,0,9,
852,2,3,0,0,10,
852,3,3,0,0,11,
852,4,3,0,0,12,
852,5,3,0,0,13,
852,6,3,0,0,14,
852,7,2,0,1,14,9.8968258
852,8,2,0,2,14,11.651509
852,9,2,0,3,14,11.192238
852,10,2,0,4,14,11.712387
852,11,2,0,5,14,11.398322
853,1,3,0,0,9,
853,2,3,0,0,10,
853,3,3,0,0,11,
853,4,3,0,0,12,
853,5,3,0,0,13,
853,6,2,0,1,13,9.4286242
853,7,2,0,2,13,10.992857
853,8,2,0,3,13,10.817415
853,9,2,0,4,13,10.950666
853,10,2,0,5,13,10.637033
853,11,2,0,6,13,10.908522
854,1,3,0,0,9,
854,2,3,0,0,10,
854,3,2,0,1,10,9.4585276
854,4,1,1,1,10,10.430043
854,5,1,2,1,10,10.66785
854,6,1,3,1,10,
854,7,1,4,1,10,10.813116
854,8,1,5,1,10,10.725099
854,9,1,6,1,10,10.918944
854,10,1,7,1,10,10.790226
854,11,2,7,2,10,10.859325
855,1,3,0,0,9,
855,2,3,0,0,10,
855,3,2,0,1,10,9.7881889
855,4,1,1,1,10,10.157024
855,5,2,1,2,10,9.7402039
855,6,2,1,3,10,9.8098145
855,7,2,1,4,10,10.68873
855,8,3,1,4,11,
855,9,2,1,5,11,10.620327
855,10,2,1,6,11,11.041647
855,11,1,2,6,11,10.817415
856,1,2,0,1,9,
856,2,2,0,2,9,7.4376187
856,3,2,0,3,9,
856,4,3,0,3,10,
856,5,3,0,3,11,
856,6,2,0,4,11,
856,7,2,0,5,11,7.9971251
856,8,2,0,6,11,9.8270168
856,9,2,0,7,11,10.306309
856,10,4,0,7,11,
856,11,4,0,7,11,
857,1,3,0,0,10,
857,2,2,0,1,10,10.741405
857,3,2,0,2,10,9.0950413
857,4,2,0,3,10,9.7515593
857,5,2,0,4,10,9.4116993
857,6,2,0,5,10,9.7145042
857,7,2,0,6,10,9.6954784
857,8,2,0,7,10,10.071647
857,9,2,0,8,10,10.523163
857,10,2,0,9,10,10.705175
857,11,2,0,10,10,10.950947
858,1,3,0,0,9,
858,2,3,0,0,10,
858,3,2,0,1,10,
858,4,2,0,2,10,
858,5,4,0,2,10,
858,6,2,0,3,10,
858,7,4,0,3,10,
858,8,4,0,3,10,
858,9,2,0,4,10,
858,10,2,0,5,10,
858,11,2,0,6,10,9.4590111
859,1,3,0,0,10,
859,2,3,0,0,11,
859,3,3,0,0,12,
859,4,2,0,1,12,8.6487551
859,5,2,0,2,12,9.4638777
859,6,2,0,3,12,10.002568
859,7,2,0,4,12,10.245132
859,8,3,0,4,13,
859,9,2,0,5,13,
859,10,2,0,6,13,
859,11,2,0,7,13,
860,1,3,0,0,9,
860,2,3,0,0,10,
860,3,2,0,1,10,10.252335
860,4,2,0,2,10,9.9225254
860,5,2,0,3,10,9.9768686
860,6,2,0,4,10,10.388626
860,7,2,0,5,10,10.582473
860,8,2,0,6,10,10.03254
860,9,2,0,7,10,10.194349
860,10,2,0,8,10,10.557904
860,11,2,0,9,10,10.593991
861,1,3,0,0,9,
861,2,3,0,0,10,
861,3,2,0,1,10,8.1307659
861,4,2,0,2,10,8.798213
861,5,2,0,3,10,
861,6,2,0,4,10,9.5608215
861,7,2,0,5,10,9.8093967
861,8,2,0,6,10,9.6065626
861,9,2,0,7,10,9.746974
861,10,2,0,8,10,9.3412285
861,11,2,0,9,10,8.5167694
862,1,3,0,0,9,
862,2,3,0,0,10,
862,3,3,0,0,11,
862,4,2,0,1,11,
862,5,2,0,2,11,9.7515593
862,6,2,0,3,11,8.1307659
862,7,2,0,4,11,9.3578291
862,8,2,0,5,11,9.4723358
862,9,2,0,6,11,
862,10,4,0,6,11,
862,11,4,0,6,11,
863,1,3,0,0,10,
863,2,2,0,1,10,8.9530516
863,3,2,0,2,10,9.6348429
863,4,2,0,3,10,8.798213
863,5,2,0,4,10,9.1846533
863,6,2,0,5,10,9.443038
863,7,2,0,6,10,9.8093967
863,8,2,0,7,10,9.6065626
863,9,2,0,8,10,9.3415089
863,10,2,0,9,10,10.179558
863,11,3,0,9,11,
864,1,3,0,0,10,
864,2,3,0,0,11,
864,3,2,0,1,11,9.8152027
864,4,2,0,2,11,10.481336
864,5,2,0,3,11,10.627028
864,6,2,0,4,11,10.528661
864,7,2,0,5,11,10.589972
864,8,2,0,6,11,
864,9,2,0,7,11,10.582473
864,10,2,0,8,11,10.725687
864,11,2,0,9,11,10.671273
865,1,3,0,0,10,
865,2,3,0,0,11,
865,3,2,0,1,11,9.8968258
865,4,2,0,2,11,10.388626
865,5,2,0,3,11,10.359329
865,6,2,0,4,11,10.962076
865,7,2,0,5,11,10.992857
865,8,2,0,6,11,10.950947
865,9,2,0,7,11,11.022986
865,10,1,1,7,11,10.997035
865,11,1,2,7,11,11.026304
866,1,3,0,0,9,
866,2,,0,0,9,9.0950413
866,3,,0,0,9,
866,4,,0,0,9,9.0470562
866,5,,0,0,9,8.2003765
866,6,2,0,1,9,10.570948
866,7,2,0,2,9,
866,8,2,0,3,9,7.7299552
866,9,2,0,4,9,9.9430351
866,10,2,0,5,9,9.746974
866,11,2,0,6,9,9.9008436
867,1,3,0,0,9,
867,2,3,0,0,10,
867,3,2,0,1,10,9.7145042
867,4,2,0,2,10,9.4723358
867,5,2,0,3,10,
867,6,2,0,4,10,9.8093967
867,7,3,0,4,11,
867,8,3,0,4,12,
867,9,3,0,4,13,
867,10,3,0,4,14,
867,11,1,1,4,14,10.310684
868,1,3,0,0,9,
868,2,3,0,0,10,
868,3,3,0,0,11,
868,4,3,0,0,12,
868,5,3,0,0,13,
868,6,3,0,0,14,
868,7,1,1,0,14,9.4913607
868,8,3,1,0,15,
868,9,3,1,0,16,
868,10,3,1,0,17,
868,11,3,1,0,18,
869,1,3,0,0,9,
869,2,3,0,0,10,
869,3,3,0,0,11,
869,4,3,0,0,12,
869,5,3,0,0,13,
869,6,3,0,0,14,
869,7,1,1,0,14,10.137191
869,8,1,2,0,14,10.480944
869,9,3,2,0,15,
869,10,3,2,0,16,
869,11,3,2,0,17,
870,1,3,0,0,10,
870,2,3,0,0,11,
870,3,2,0,1,11,
870,4,2,0,2,11,
870,5,2,0,3,11,10.133734
870,6,2,0,4,11,10.253968
870,7,2,0,5,11,10.438005
870,8,2,0,6,11,10.29971
870,9,2,0,7,11,9.9701176
870,10,2,0,8,11,10.480662
870,11,2,0,9,11,11.147859
871,1,2,0,1,8,
871,2,2,0,2,8,6.9747782
871,3,2,0,3,8,9.7515593
871,4,4,0,3,8,
871,5,3,0,3,9,
871,6,4,0,3,9,
871,7,4,0,3,9,
871,8,4,0,3,9,
871,9,2,0,4,9,
871,10,2,0,5,9,
871,11,2,0,6,9,10.662984
872,1,3,0,0,10,
872,2,2,0,1,10,
872,3,2,0,2,10,9.7402039
872,4,3,0,2,11,
872,5,2,0,3,11,
872,6,2,0,4,11,10.764794
872,7,3,0,4,12,
872,8,2,0,5,12,10.887497
872,9,2,0,6,12,10.845587
872,10,2,0,7,12,10.845305
872,11,2,0,8,12,11.187079
873,1,3,0,0,10,
873,2,2,0,1,10,
873,3,2,0,2,10,9.3835287
873,4,2,0,3,10,10.302291
873,5,2,0,4,10,10.388626
873,6,2,0,5,10,10.764794
873,7,2,0,6,10,11.01337
873,8,2,0,7,10,10.859325
873,9,2,0,8,10,10.950947
873,10,2,0,9,10,11.068449
873,11,2,0,10,10,10.924715
874,1,3,0,0,9,
874,2,2,0,1,9,8.2057648
874,3,,0,1,9,
874,4,2,0,2,9,9.7515593
874,5,2,0,3,9,
874,6,2,0,4,9,10.630795
874,7,3,0,4,10,
874,8,2,0,5,10,
874,9,2,0,6,10,
874,10,2,0,7,10,10.859325
874,11,2,0,8,10,10.817415
875,1,3,0,0,8,
875,2,3,0,0,9,
875,3,2,0,1,9,
875,4,2,0,2,9,8.8718977
875,5,2,0,3,9,11.02014
875,6,4,0,3,9,
875,7,2,0,4,9,9.7145042
875,8,1,1,4,9,8.2258034
875,9,1,2,4,9,
875,10,2,2,5,9,10.543365
875,11,2,2,6,9,10.859325
876,1,3,0,0,11,
876,2,2,0,1,11,
876,3,2,0,2,11,10.813116
876,4,2,0,3,11,10.794091
876,5,2,0,4,11,11.052476
876,6,2,0,5,11,11.01337
876,7,2,0,6,11,11.216001
876,8,2,0,7,11,11.17409
876,9,2,0,8,11,11.17381
876,10,2,0,9,11,11.147859
876,11,2,0,10,11,10.908522
877,1,3,0,0,10,
877,2,3,0,0,11,
877,3,2,0,1,11,9.5650454
877,4,2,0,2,11,9.3948841
877,5,3,0,2,12,
877,6,3,0,2,13,
877,7,3,0,2,14,
877,8,3,0,2,15,
877,9,3,0,2,16,
877,10,1,1,2,16,9.2498884
877,11,1,2,2,16,9.9701176
878,1,3,0,0,11,
878,2,3,0,0,12,
878,3,3,0,0,13,
878,4,3,0,0,14,
878,5,3,0,0,15,
878,6,3,0,0,16,
878,7,2,0,1,16,
878,8,2,0,2,16,10.725099
878,9,2,0,3,16,10.764794
878,10,2,0,4,16,10.725687
878,11,2,0,5,16,11.478365
879,1,3,0,0,10,
879,2,2,0,1,10,9.2293777
879,3,2,0,2,10,8.5105314
879,4,2,0,3,10,9.0023317
879,5,2,0,4,10,
879,6,2,0,5,10,
879,7,2,0,6,10,
879,8,2,0,7,10,10.397562
879,9,2,0,8,10,10.352829
879,10,2,0,9,10,10.669823
