id,t,d,wc_exp,bc_exp,edu,lnwage
850,2,2,0,1,10,
850,3,4,0,1,10,
850,4,4,0,1,10,
850,5,2,0,2,10,
850,6,2,0,3,10,9.6661816
850,7,4,0,3,10,
850,8,4,0,3,10,
850,9,2,0,4,10,9.4592924
850,10,1,1,4,10,9.3412285
850,11,1,2,4,10,9.5384207
851,1,3,0,0,10,
851,2,3,0,0,11,
851,3,3,0,0,12,
851,4,3,0,0,13,
851,5,3,0,0,14,
851,6,3,0,0,15,
851,7,3,0,0,16,
851,8,1,1,0,16,10.764794
851,9,1,2,0,16,10.879838
851,10,1,3,0,16,
851,11,2,3,1,16,
852,1,3,0,0,10,
852,2,3,0,0,11,
852,3,1,1,0,11,8.8718977
852,4,3,1,0,12,
852,5,3,1,0,13,
852,6,3,1,0,14,
852,7,3,1,0,15,
852,8,3,1,0,16,
852,9,2,1,1,16,
852,10,2,1,2,16,
852,11,3,1,2,17,
853,1,3,0,0,9,
853,2,3,0,0,10,
853,3,3,0,0,11,
853,4,3,0,0,12,
853,5,3,0,0,13,
853,6,3,0,0,14,
853,7,3,0,0,15,
853,8,2,0,1,15,9.0538273
853,9,2,0,2,15,9.3412285
853,10,3,0,2,16,
853,11,3,0,2,17,
854,1,3,0,0,10,
854,2,1,1,0,10,
854,3,1,2,0,10,9.7402039
854,4,1,3,0,10,
854,5,2,3,1,10,9.4723358
854,6,2,3,2,10,9.6661816
854,7,1,4,2,10,
854,8,1,5,2,10,9.9430351
854,9,1,6,2,10,9.3415089
854,10,2,6,3,10,9.6596823
854,11,2,6,4,10,
855,1,3,0,0,8,
855,2,3,0,0,9,
855,3,3,0,0,10,
855,4,2,0,1,10,
855,5,2,0,2,10,
855,6,2,0,3,10,9.6954784
855,7,2,0,4,10,
855,8,2,0,5,10,
855,9,2,0,6,10,
855,10,2,0,7,10,
855,11,2,0,8,10,
856,1,3,0,0,9,
856,2,3,0,0,10,
856,3,3,0,0,11,
856,4,3,0,0,12,
856,5,3,0,0,13,
856,6,3,0,0,14,
856,7,2,0,1,14,8.9339275
856,8,2,0,2,14,9.2498884
856,9,2,0,3,14,9.3415089
856,10,1,1,3,14,9.9700365
856,11,1,2,3,14,10.126207
857,1,3,0,0,10,
857,2,2,0,1,10,8.8239126
857,3,2,0,2,10,
857,4,2,0,3,10,
857,5,1,1,3,10,9.8485031
857,6,1,2,3,10,10.214862
857,7,2,2,4,10,10.522854
857,8,4,2,4,10,
857,9,2,2,5,10,
857,10,3,2,5,11,
857,11,3,2,5,12,
858,1,3,0,0,10,
858,2,2,0,1,10,8.536231
858,3,1,1,1,10,
858,4,4,1,1,10,
858,5,4,1,1,10,
858,6,2,1,2,10,
858,7,2,1,3,10,7.303978
858,8,4,1,3,10,
858,9,4,1,3,10,
858,10,4,1,3,10,
858,11,1,2,3,10,
859,1,3,0,0,9,
859,2,3,0,0,10,
859,3,2,0,1,10,
859,4,1,1,1,10,
859,5,1,2,1,10,
859,6,1,3,1,10,
859,7,2,3,2,10,
859,8,2,3,3,10,9.0023317
859,9,2,3,4,10,8.9730349
859,10,4,3,4,10,
859,11,4,3,4,10,
860,1,3,0,0,10,
860,2,2,0,1,10,
860,3,2,0,2,10,9.9705105
860,4,2,0,3,10,
860,5,2,0,4,10,10.528661
860,6,4,0,4,10,
860,7,2,0,5,10,9.8778009
860,8,2,0,6,10,9.928546
860,9,2,0,7,10,10.502543
860,10,2,0,8,10,10.599814
860,11,3,0,8,11,
861,1,3,0,0,10,
861,2,3,0,0,11,
861,3,3,0,0,12,
861,4,3,0,0,13,
861,5,3,0,0,14,
861,6,3,0,0,15,
861,7,3,0,0,16,
861,8,1,1,0,16,9.3095064
861,9,2,1,1,16,10.988051
861,10,2,1,2,16,11.27427
861,11,2,1,3,16,11.251052
862,1,3,0,0,10,
862,2,3,0,0,11,
862,3,3,0,0,12,
862,4,3,0,0,13,
862,5,3,0,0,14,
862,6,3,0,0,15,
862,7,3,0,0,16,
862,8,1,1,0,16,
862,9,1,2,0,16,10.29971
862,10,1,3,0,16,10.788428
862,11,1,4,0,16,10.519883
863,1,2,0,1,8,
863,2,4,0,1,8,
863,3,3,0,1,9,
863,4,2,0,2,9,
863,5,2,0,3,9,
863,6,3,0,3,10,
863,7,2,0,4,10,
863,8,3,0,4,11,
863,9,3,0,4,12,
863,10,2,0,5,12,9.6270752
863,11,2,0,6,12,9.8297062
864,1,3,0,0,9,
864,2,3,0,0,10,
864,3,3,0,0,11,
864,4,3,0,0,12,
864,5,3,0,0,13,
864,6,3,0,0,14,
864,7,1,1,0,14,
864,8,1,2,0,14,10.283265
864,9,1,3,0,14,10.621693
864,10,1,4,0,14,10.543365
864,11,1,5,0,14,10.671273
865,1,3,0,0,8,
865,2,3,0,0,9,
865,3,4,0,0,9,
865,4,4,0,0,9,
865,5,1,1,0,9,
865,6,1,2,0,9,
865,7,2,2,1,9,
865,8,2,2,2,9,9.8778009
865,9,2,2,3,9,
865,10,2,2,4,9,
865,11,4,2,4,9,
866,1,3,0,0,9,
866,2,3,0,0,10,
866,3,3,0,0,11,
866,4,3,0,0,12,
866,5,3,0,0,13,
866,6,3,0,0,14,
866,7,1,1,0,14,9.443038
866,8,1,2,0,14,9.6270752
866,9,1,3,0,14,
866,10,1,4,0,14,11.17409
866,11,1,5,0,14,11.17381
867,1,2,0,1,8,7.4689536
867,2,1,1,1,8,9.1386299
867,3,1,2,1,8,
867,4,1,3,1,8,9.7881889
867,5,1,4,1,8,
867,6,1,5,1,8,9.5170603
867,7,1,6,1,8,
867,8,2,6,2,8,8.4915066
867,9,2,6,3,8,
867,10,2,6,4,8,7.7299552
867,11,2,6,5,8,7.5271215
868,1,4,0,0,7,
868,2,2,0,1,7,
868,3,4,0,1,7,
868,4,1,1,1,7,
868,5,4,1,1,7,
868,6,2,1,2,7,10.407651
868,7,2,1,3,7,
868,8,2,1,4,7,
868,9,2,1,5,7,9.8093967
868,10,2,1,6,7,10.012028
868,11,2,1,7,7,
869,1,3,0,0,9,
869,2,3,0,0,10,
869,3,3,0,0,11,
869,4,3,0,0,12,
869,5,3,0,0,13,
869,6,3,0,0,14,
869,7,3,0,0,15,
869,8,2,0,1,15,10.206507
869,9,2,0,2,15,10.306309
869,10,2,0,3,15,10.349351
869,11,2,0,4,15,10.264165
870,1,2,0,1,7,
870,2,2,0,2,7,
870,3,2,0,3,7,7.2144752
870,4,4,0,3,7,
870,5,4,0,3,7,
870,6,4,0,3,7,
870,7,4,0,3,7,
870,8,4,0,3,7,
870,9,4,0,3,7,
870,10,4,0,3,7,
870,11,4,0,3,7,
871,1,3,0,0,10,
871,2,2,0,1,10,9.0976334
871,3,2,0,2,10,9.2293777
871,4,2,0,3,10,10.152759
871,5,2,0,4,10,9.6954784
871,6,2,0,5,10,9.4177208
871,7,2,0,6,10,
871,8,2,0,7,10,10.482032
871,9,2,0,8,10,9.2361488
871,10,2,0,9,10,8.3603992
871,11,2,0,10,10,7.8881602
872,1,3,0,0,10,
872,2,3,0,0,11,
872,3,3,0,0,12,
872,4,3,0,0,13,
872,5,3,0,0,14,
872,6,2,0,1,14,
872,7,2,0,2,14,9.9572201
872,8,1,1,2,14,10.2578
872,9,1,2,2,14,10.817135
872,10,1,3,2,14,9.5384207
872,11,1,4,2,14,10.142803
873,1,3,0,0,9,
873,2,3,0,0,10,
873,3,2,0,1,10,9.6828279
873,4,2,0,2,10,10.282187
873,5,2,0,3,10,10.615672
873,6,2,0,4,10,10.589972
873,7,2,0,5,10,10.570948
873,8,2,0,6,10,10.829332
873,9,2,0,7,10,10.656694
873,10,2,0,8,10,10.769713
873,11,2,0,9,10,10.727803
874,1,3,0,0,9,
874,2,3,0,0,10,
874,3,3,0,0,11,
874,4,3,0,0,12,
874,5,1,1,0,12,
874,6,1,2,0,12,
874,7,1,3,0,12,10.499091
874,8,1,4,0,12,10.459984
874,9,1,5,0,12,10.482032
874,10,1,6,0,12,10.520164
874,11,1,7,0,12,10.566767
875,1,3,0,0,11,
875,2,3,0,0,12,
875,3,1,1,0,12,10.193654
875,4,2,1,1,12,10.221563
875,5,1,2,1,12,10.002568
875,6,1,3,1,12,
875,7,1,4,1,12,10.61177
875,8,4,4,1,12,
875,9,2,4,2,12,
875,10,4,4,2,12,
875,11,4,4,2,12,
876,1,3,0,0,9,
876,2,3,0,0,10,
876,3,3,0,0,11,
876,4,3,0,0,12,
876,5,1,1,0,12,
876,6,1,2,0,12,10.630795
876,7,1,3,0,12,10.61177
876,8,1,4,0,12,10.659433
876,9,1,5,0,12,
876,10,1,6,0,12,10.941564
876,11,1,7,0,12,10.788428
877,1,3,0,0,10,
877,2,3,0,0,11,
877,3,3,0,0,12,
877,4,3,0,0,13,
877,5,3,0,0,14,
877,6,3,0,0,15,
877,7,2,0,1,15,9.4913607
877,8,2,0,2,15,9.1846533
877,9,1,1,2,15,10.281367
877,10,2,1,3,15,10.214862
877,11,2,1,4,15,10.194349
878,1,3,0,0,11,
878,2,3,0,0,12,
878,3,3,0,0,13,
878,4,4,0,0,13,
878,5,1,1,0,13,
878,6,1,2,0,13,9.9768686
878,7,1,3,0,13,10.388626
878,8,2,3,1,13,10.253968
878,9,2,3,2,13,10.157703
878,10,2,3,3,13,10.194349
878,11,2,3,4,13,10.30659
879,1,3,0,0,10,
879,2,3,0,0,11,
879,3,4,0,0,11,
879,4,4,0,0,11,
879,5,4,0,0,11,
879,6,2,0,1,11,6.1205173
879,7,2,0,2,11,
879,8,2,0,3,11,7.2620673
879,9,4,0,3,11,
879,10,4,0,3,11,
879,11,4,0,3,11,
880,1,3,0,0,9,
880,2,3,0,0,10,
880,3,4,0,0,10,
880,4,4,0,0,10,
880,5,4,0,0,10,
880,6,4,0,0,10,
880,7,2,0,1,10,
880,8,2,0,2,10,
880,9,4,0,2,10,
880,10,4,0,2,10,
880,11,4,0,2,10,
881,1,3,0,0,10,
881,2,3,0,0,11,
881,3,1,1,0,11,
881,4,1,2,0,11,7.3322582
881,5,1,3,0,11,9.6091433
881,6,1,4,0,11,9.4723358
881,7,1,5,0,11,9.3095064
881,8,2,5,1,11,9.8894396
881,9,2,5,2,11,7.5663419
881,10,4,5,2,11,
881,11,4,5,2,11,
882,1,3,0,0,9,
882,2,3,0,0,10,
882,3,3,0,0,11,
882,4,2,0,1,11,9.0023317
882,5,2,0,2,11,7.3635964
882,6,1,1,2,11,10.459984
882,7,1,2,2,11,10.29971
882,8,1,3,2,11,9.5646524
882,9,4,3,2,11,
882,10,4,3,2,11,
882,11,2,3,3,11,
883,1,3,0,0,10,
883,2,3,0,0,11,
883,3,3,0,0,12,
883,4,3,0,0,13,
883,5,3,0,0,14,
883,6,3,0,0,15,
883,7,3,0,0,16,
883,8,1,1,0,16,7.303978
883,9,3,1,0,17,
883,10,3,1,0,18,
883,11,2,1,1,18,
884,1,3,0,0,10,
884,2,3,0,0,11,
884,3,3,0,0,12,
884,4,3,0,0,13,
884,5,2,0,1,13,9.7145042
884,6,2,0,2,13,8.7791882
884,7,1,1,2,13,9.6661816
884,8,1,2,2,13,9.8093967
884,9,2,2,3,13,10.29971
884,10,1,3,3,13,10.594272
884,11,3,3,3,14,
885,1,3,0,0,10,
885,2,2,0,1,10,
885,3,2,0,2,10,6.2336459
885,4,2,0,3,10,9.8134441
885,5,2,0,4,10,9.77244
885,6,2,0,5,10,9.7614918
885,7,2,0,6,10,
885,8,2,0,7,10,
885,9,2,0,8,10,10.727803
885,10,2,0,9,10,9.5643721
885,11,2,0,10,10,
886,1,3,0,0,9,
886,2,3,0,0,10,
886,3,3,0,0,11,
886,4,3,0,0,12,
886,5,3,0,0,13,
886,6,3,0,0,14,
886,7,2,0,1,14,9.383419
886,8,2,0,2,14,10.2578
886,9,1,1,2,14,10.352829
886,10,1,2,2,14,10.603131
886,11,1,3,2,14,10.746002
887,1,2,0,1,8,
887,2,2,0,2,8,8.690382
887,3,2,0,3,8,
887,4,2,0,4,8,
887,5,2,0,5,8,9.104063
887,6,1,1,5,8,
887,7,1,2,5,8,8.6902723
887,8,2,2,6,8,9.5746031
887,9,2,2,7,8,9.4590111
887,10,2,2,8,8,
887,11,2,2,9,8,
888,1,3,0,0,9,
888,2,3,0,0,10,
888,3,3,0,0,11,
888,4,3,0,0,12,
888,5,3,0,0,13,
888,6,3,0,0,14,
888,7,3,0,0,15,
888,8,1,1,0,15,
888,9,1,2,0,15,10.594272
888,10,1,3,0,15,10.727523
888,11,1,4,0,15,
889,1,3,0,0,10,
889,2,3,0,0,11,
889,3,2,0,1,11,9.2293777
889,4,4,0,1,11,
889,5,4,0,1,11,
889,6,2,0,2,11,
889,7,2,0,3,11,9.1162491
889,8,2,0,4,11,10.29971
889,9,2,0,5,11,10.35311
889,10,2,0,6,11,10.629083
889,11,2,0,7,11,10.493932
890,1,3,0,0,10,
890,2,3,0,0,11,
890,3,3,0,0,12,
890,4,3,0,0,13,
890,5,3,0,0,14,
890,6,3,0,0,15,
890,7,1,1,0,15,
890,8,1,2,0,15,10.663265
890,9,1,3,0,15,10.758294
890,10,1,4,0,15,10.873422
890,11,1,5,0,15,10.883204
891,1,3,0,0,11,
891,2,3,0,0,12,
891,3,3,0,0,13,
891,4,3,0,0,14,
891,5,3,0,0,15,
891,6,3,0,0,16,
891,7,1,1,0,16,5.1093335
891,8,2,1,1,16,10.388626
891,9,1,2,1,16,
891,10,1,3,1,16,10.656694
891,11,1,4,1,16,10.705175
892,1,3,0,0,9,
892,2,3,0,0,10,
892,3,3,0,0,11,
892,4,2,0,1,11,7.8628974
892,5,2,0,2,11,10.408119
892,6,2,0,3,11,10.268929
892,7,2,0,4,11,
892,8,2,0,5,11,10.2578
892,9,1,1,5,11,10.629083
892,10,1,2,5,11,10.126207
892,11,1,3,5,11,10.438518
893,1,3,0,0,9,
893,2,3,0,0,10,
893,3,3,0,0,11,
893,4,3,0,0,12,
893,5,3,0,0,13,
893,6,3,0,0,14,
893,7,3,0,0,15,
893,8,1,1,0,15,10.653882
893,9,1,2,0,15,11.112215
893,10,1,3,0,15,11.466479
893,11,1,4,0,15,11.539901
894,1,3,0,0,10,
894,2,3,0,0,11,
894,3,2,0,1,11,7.6949391
894,4,1,1,1,11,
894,5,1,2,1,11,
894,6,1,3,1,11,10.733456
894,7,1,4,1,11,10.407651
894,8,1,5,1,11,
894,9,2,5,2,11,10.253968
894,10,2,5,3,11,
894,11,2,5,4,11,10.248417
895,1,3,0,0,10,
895,2,2,0,1,10,8.1421213
895,3,2,0,2,10,
895,4,3,0,2,11,
895,5,3,0,2,12,
895,6,3,0,2,13,
895,7,3,0,2,14,
895,8,3,0,2,15,
895,9,3,0,2,16,
895,10,1,1,2,16,8.1780777
895,11,1,2,2,16,10.973505
896,1,3,0,0,9,
896,2,3,0,0,10,
896,3,3,0,0,11,
896,4,2,0,1,11,
896,5,2,0,2,11,
896,6,2,0,3,11,
896,7,2,0,4,11,
896,8,2,0,5,11,
896,9,2,0,6,11,8.8715057
896,10,4,0,6,11,
896,11,2,0,7,11,
897,1,3,0,0,10,
897,2,3,0,0,11,
897,3,3,0,0,12,
897,4,3,0,0,13,
897,5,3,0,0,14,
897,6,3,0,0,15,
897,7,2,0,1,15,9.8778009
897,8,2,0,2,15,9.8485031
897,9,2,0,3,15,10.502543
897,10,2,0,4,15,
897,11,2,0,5,15,
898,1,3,0,0,9,
898,2,3,0,0,10,
898,3,3,0,0,11,
898,4,3,0,0,12,
898,5,3,0,0,13,
898,6,3,0,0,14,
898,7,2,0,1,14,10.194349
898,8,2,0,2,14,10.696054
898,9,2,0,3,14,10.950666
898,10,2,0,4,14,10.873422
898,11,1,1,4,14,10.883204
899,1,3,0,0,9,
899,2,3,0,0,10,
899,3,2,0,1,10,
899,4,2,0,2,10,7.4376187
899,5,3,0,2,11,
899,6,3,0,2,12,
899,7,2,0,3,12,
899,8,2,0,4,12,10.320222
899,9,2,0,5,12,9.9430351
899,10,2,0,6,12,7.7926955
899,11,2,0,7,12,10.480662
900,1,3,0,0,10,
900,2,3,0,0,11,
900,3,3,0,0,12,
900,4,3,0,0,13,
900,5,3,0,0,14,
900,6,3,0,0,15,
900,7,3,0,0,16,
900,8,3,0,0,17,
900,9,3,0,0,18,
900,10,3,0,0,19,
900,11,3,0,0,20,
901,1,3,0,0,10,
901,2,2,0,1,10,
901,3,3,0,1,11,
901,4,2,0,2,11,
901,5,2,0,3,11,
901,6,2,0,4,11,10.119969
901,7,2,0,5,11,
901,8,2,0,6,11,
901,9,2,0,7,11,
901,10,2,0,8,11,
901,11,2,0,9,11,
902,1,3,0,0,10,
902,2,3,0,0,11,
902,3,3,0,0,12,
902,4,3,0,0,13,
902,5,3,0,0,14,
902,6,2,0,1,14,10.388626
902,7,3,0,1,15,
902,8,3,0,1,16,
902,9,1,1,1,16,10.992857
902,10,1,2,1,16,10.950947
902,11,1,3,1,16,10.817135
903,1,2,0,1,8,
903,2,2,0,2,8,9.0584126
903,3,2,0,3,8,
903,4,2,0,4,8,9.7145042
903,5,2,0,5,8,9.1846533
903,6,2,0,6,8,
903,7,2,0,7,8,9.7223854
903,8,2,0,8,8,
903,9,2,0,9,8,10.480944
903,10,2,0,10,8,10.257519
903,11,2,0,11,8,9.7207422
904,1,3,0,0,9,
904,2,3,0,0,10,
904,3,3,0,0,11,
904,4,3,0,0,12,
904,5,3,0,0,13,
904,6,3,0,0,14,
904,7,3,0,0,15,
904,8,3,0,0,16,
904,9,2,0,1,16,10.541651
904,10,2,0,2,16,10.502543
904,11,2,0,3,16,10.562075
905,1,3,0,0,8,
905,2,2,0,1,8,
905,3,3,0,1,9,
905,4,2,0,2,9,7.8173838
905,5,2,0,3,9,9.8778009
905,6,1,1,3,9,10.253968
905,7,1,2,3,9,
905,8,1,3,3,9,10.439472
905,9,1,4,3,9,10.817415
905,10,2,4,4,9,
905,11,2,4,5,9,9.9438858
906,1,3,0,0,9,
906,2,3,0,0,10,
906,3,3,0,0,11,
906,4,3,0,0,12,
906,5,3,0,0,13,
906,6,3,0,0,14,
906,7,3,0,0,15,
906,8,3,0,0,16,
906,9,2,0,1,16,10.845587
906,10,3,0,1,17,
906,11,3,0,1,18,
907,1,3,0,0,9,
907,2,3,0,0,10,
907,3,1,1,0,10,8.6112299
907,4,2,1,1,10,8.5842161
907,5,2,1,2,10,
907,6,4,1,2,10,
907,7,2,1,3,10,
907,8,2,1,4,10,9.3388042
907,9,2,1,5,10,10.253968
907,10,2,1,6,10,10.459984
907,11,2,1,7,10,10.39502
908,1,3,0,0,9,
908,2,3,0,0,10,
908,3,3,0,0,11,
908,4,3,0,0,12,
908,5,3,0,0,13,
908,6,2,0,1,13,10.136186
908,7,2,0,2,13,
908,8,2,0,3,13,9.9712057
908,9,1,1,3,13,10.152439
908,10,1,2,3,13,10.817135
908,11,1,3,3,13,
909,1,3,0,0,10,
909,2,2,0,1,10,7.4376187
909,3,2,0,2,10,
909,4,2,0,3,10,
909,5,2,0,4,10,9.8485031
909,6,2,0,5,10,10.03254
909,7,2,0,6,10,10.248417
909,8,2,0,7,10,10.397562
909,9,2,0,8,10,10.397281
909,10,2,0,9,10,10.413889
909,11,2,0,10,10,10.716149
910,1,3,0,0,10,
910,2,3,0,0,11,
910,3,3,0,0,12,
910,4,1,1,0,12,
910,5,2,1,1,12,9.0023317
910,6,2,1,2,12,9.1553564
910,7,4,1,2,12,
910,8,2,1,3,12,7.64045
910,9,2,1,4,12,8.8715057
910,10,2,1,5,12,8.8712244
910,11,2,1,6,12,8.2290869
911,1,2,0,1,9,
911,2,3,0,1,10,
911,3,2,0,2,10,9.2293777
911,4,2,0,3,10,10.407651
911,5,2,0,4,10,10.483936
911,6,2,0,5,10,10.621693
911,7,2,0,6,10,10.369013
911,8,2,0,7,10,8.9134159
911,9,2,0,8,10,9.3415089
911,10,2,0,9,10,9.5441694
911,11,2,0,10,10,9.3152771
912,1,3,0,0,9,
912,2,3,0,0,10,
912,3,3,0,0,11,
912,4,2,0,1,11,
912,5,1,1,1,11,8.5475864
912,6,1,2,1,11,9.7402039
912,7,2,2,2,11,10.050976
912,8,2,2,3,11,9.8778009
912,9,2,2,4,11,9.8485031
912,10,2,2,5,11,9.8093967
912,11,2,2,6,11,9.7888842
913,1,3,0,0,11,
913,2,3,0,0,12,
913,3,3,0,0,13,
913,4,1,1,0,13,9.6461992
913,5,1,2,0,13,11.186134
913,6,3,2,0,14,
913,7,3,2,0,15,
913,8,1,3,0,15,8.0567436
913,9,1,4,0,15,10.03254
913,10,1,5,0,15,11.195798
913,11,1,6,0,15,11.232359
914,1,3,0,0,11,
914,2,3,0,0,12,
914,3,3,0,0,13,
914,4,1,1,0,13,9.7145042
914,5,1,2,0,13,9.6954784
914,6,1,3,0,13,11.001183
914,7,1,4,0,13,11.131152
914,8,1,5,0,13,11.216001
914,9,1,6,0,13,11.090709
914,10,1,7,0,13,11.436174
914,11,1,8,0,13,11.278887
915,1,3,0,0,10,
915,2,3,0,0,11,
915,3,3,0,0,12,
915,4,3,0,0,13,
915,5,3,0,0,14,
915,6,2,0,1,14,8.4231024
915,7,3,0,1,15,
915,8,3,0,1,16,
915,9,3,0,1,17,
915,10,1,1,1,17,9.6337309
915,11,1,2,1,17,10.77499
916,1,3,0,0,9,
916,2,3,0,0,10,
916,3,3,0,0,11,
916,4,2,0,1,11,8.8239126
916,5,3,0,1,12,
916,6,3,0,1,13,
916,7,3,0,1,14,
916,8,2,0,2,14,9.1962919
916,9,2,0,3,14,9.7888842
916,10,1,1,3,14,10.034657
916,11,1,2,3,14,10.817135
917,1,3,0,0,10,
917,2,2,0,1,10,8.6112299
917,3,2,0,2,10,8.8718977
917,4,3,0,2,11,
917,5,3,0,2,12,
917,6,3,0,2,13,
917,7,4,0,2,13,
917,8,3,0,2,14,
917,9,3,0,2,15,
917,10,3,0,2,16,
917,11,3,0,2,17,
918,1,3,0,0,10,
918,2,3,0,0,11,
918,3,2,0,1,11,8.7383671
918,4,3,0,1,12,
918,5,1,1,1,12,9.5170603
918,6,1,2,1,12,9.4913607
918,7,1,3,1,12,9.6954784
918,8,1,4,1,12,
918,9,3,4,1,13,
918,10,3,4,1,14,
918,11,3,4,1,15,
919,1,3,0,0,9,
919,2,3,0,0,10,
919,3,2,0,1,10,9.0584126
919,4,2,0,2,10,8.1307659
919,5,2,0,3,10,
919,6,2,0,4,10,
919,7,2,0,5,10,10.071647
919,8,2,0,6,10,9.1162491
919,9,2,0,7,10,
919,10,2,0,8,10,
919,11,2,0,9,10,
920,1,3,0,0,10,
920,2,2,0,1,10,
920,3,2,0,2,10,
920,4,2,0,3,10,
920,5,2,0,4,10,10.502961
920,6,3,0,4,11,
920,7,3,0,4,12,
920,8,3,0,4,13,
920,9,1,1,4,13,10.482032
920,10,1,2,4,13,10.663265
920,11,1,3,4,13,10.519883
921,1,3,0,0,10,
921,2,2,0,1,10,
921,3,2,0,2,10,
921,4,2,0,3,10,
921,5,2,0,4,10,9.8485031
921,6,2,0,5,10,
921,7,2,0,6,10,
921,8,2,0,7,10,
921,9,2,0,8,10,
921,10,3,0,8,11,
921,11,2,0,9,11,9.7845917
922,1,3,0,0,10,
922,2,3,0,0,11,
922,3,3,0,0,12,
922,4,3,0,0,13,
922,5,3,0,0,14,
922,6,3,0,0,15,
922,7,3,0,0,16,
922,8,1,1,0,16,9.3095064
922,9,1,2,0,16,10.03254
922,10,1,3,0,16,11.041647
922,11,3,3,0,17,
923,1,3,0,0,9,
923,2,3,0,0,10,
923,3,1,1,0,10,
923,4,2,1,1,10,10.050553
923,5,2,1,2,10,10.157024
923,6,2,1,3,10,10.270832
923,7,2,1,4,10,10.302291
923,8,2,1,5,10,10.226108
923,9,2,1,6,10,10.19681
923,10,2,1,7,10,9.8894396
923,11,2,1,8,10,10.29971
924,1,3,0,0,9,
924,2,3,0,0,10,
924,3,2,0,1,10,8.8239126
924,4,2,0,2,10,10.407651
924,5,2,0,3,10,10.437416
924,6,2,0,4,10,10.359329
924,7,2,0,5,10,10.582586
924,8,2,0,6,10,7.303978
924,9,2,0,7,10,10.30659
924,10,2,0,8,10,10.519883
924,11,2,0,9,10,10.56804
925,1,3,0,0,9,
925,2,3,0,0,10,
925,3,3,0,0,11,
925,4,3,0,0,12,
925,5,3,0,0,13,
925,6,3,0,0,14,
925,7,2,0,1,14,10.39502
925,8,2,0,2,14,10.35311
925,9,2,0,3,14,10.257519
925,10,1,1,3,14,10.231567
925,11,2,1,4,14,10.215374
926,1,3,0,0,10,
926,2,3,0,0,11,
926,3,3,0,0,12,
926,4,3,0,0,13,
926,5,3,0,0,14,
926,6,3,0,0,15,
926,7,3,0,0,16,
926,8,3,0,0,17,
926,9,1,1,0,17,10.359329
926,10,1,2,0,17,10.620327
926,11,1,3,0,17,10.599814
927,1,3,0,0,10,
927,2,2,0,1,10,
927,3,2,0,2,10,
927,4,2,0,3,10,8.4915066
927,5,2,0,4,10,9.8485031
927,6,2,0,5,10,9.8381462
927,7,2,0,6,10,9.9430351
927,8,2,0,7,10,9.901125
927,9,2,0,8,10,9.9698372
927,10,2,0,9,10,9.8748922
927,11,2,0,10,10,9.1655521
928,1,3,0,0,10,
928,2,3,0,0,11,
928,3,2,0,1,11,9.7098417
928,4,2,0,2,11,9.7881889
928,5,2,0,3,11,10.339346
928,6,2,0,4,11,10.482141
928,7,2,0,5,11,10.407651
928,8,2,0,6,11,10.61177
928,9,2,0,7,11,10.918944
928,10,3,0,7,12,
928,11,2,0,8,12,11.065178
929,1,3,0,0,10,
929,2,2,0,1,10,6.3877964
929,3,2,0,2,10,9.2036781
929,4,2,0,3,10,10.165483
929,5,1,1,3,10,9.8485031
929,6,2,1,4,10,
929,7,3,1,4,11,
929,8,3,1,4,12,
929,9,3,1,4,13,
929,10,4,1,4,13,
929,11,4,1,4,13,
930,1,3,0,0,10,
930,2,2,0,1,10,8.1307659
930,3,2,0,2,10,9.9768686
930,4,2,0,3,10,
930,5,2,0,4,10,9.1553564
930,6,2,0,5,10,9.2704
930,7,2,0,6,10,9.383419
930,8,2,0,7,10,8.8715057
930,9,4,0,7,10,
930,10,3,0,7,11,
930,11,3,0,7,12,
931,1,3,0,0,9,
931,2,3,0,0,10,
931,3,3,0,0,11,
931,4,3,0,0,12,
931,5,3,0,0,13,
931,6,2,0,1,13,8.9730349
931,7,3,0,1,14,
931,8,2,0,2,14,7.303978
931,9,2,0,3,14,9.5646524
931,10,2,0,4,14,10.629083
931,11,2,0,5,14,10.637033
932,1,3,0,0,10,
932,2,3,0,0,11,
932,3,2,0,1,11,
932,4,2,0,2,11,9.7515593
932,5,2,0,3,11,10.327991
932,6,2,0,4,11,10.502961
932,7,2,0,5,11,10.528388
932,8,2,0,6,11,10.582473
932,9,2,0,7,11,10.620327
932,10,2,0,8,11,10.705175
932,11,2,0,9,11,10.2578
933,1,3,0,0,10,
933,2,3,0,0,11,
933,3,3,0,0,12,
933,4,3,0,0,13,
933,5,3,0,0,14,
933,6,3,0,0,15,
933,7,3,0,0,16,
933,8,3,0,0,17,
933,9,1,1,0,17,7.4443889
933,10,1,2,0,17,10.480662
933,11,1,3,0,17,10.126207
934,1,3,0,0,10,
934,2,2,0,1,10,
934,3,2,0,2,10,
934,4,2,0,3,10,7.4489741
934,5,2,0,4,10,
934,6,2,0,5,10,
934,7,2,0,6,10,9.7907887
934,8,2,0,7,10,
934,9,2,0,8,10,
934,10,2,0,9,10,
934,11,2,0,10,10,
935,1,3,0,0,9,
935,2,3,0,0,10,
935,3,2,0,1,10,9.0950413
935,4,2,0,2,10,9.7515593
935,5,2,0,3,10,10.327991
935,6,2,0,4,10,10.525434
935,7,2,0,5,10,10.61177
935,8,3,0,5,11,
935,9,2,0,6,11,10.790226
935,10,2,0,7,11,10.769713
935,11,2,0,8,11,10.845587
